 lambda X X125 X126 X127 X128 X130 X132 X133 X134 X135 X136 X137 X138 X139 X140 X141 X142 X143 X144 X145 X146 X147 X148 X160 X162 X163 X165 X166 X168 X169 X171 X172 X173 X174 X175 X176 X177 X178 X179 X180 X181 X182 X183 X184 X185 X186 X187 X188 X189 X190 X191 X192 X193 X194 X195 X196 X197 X198 X199 X200 X201 X202 X203 X204 X205 X206 X207 X208 X209 X210 X211 X212 X213 X214 X216 X220 X221 X222 X223 X224 X225 X226 X227 X228 X229 X231 X232 X236 X237 X238 X239 X240 X241 X242 X243 X244 X129
954 2237.057 954 0.006731846 0.00728088566666667 0.00555758933333333 0.0305448266666667 0.0445297766666667 0.00451333766666667 0.00494841766666667 0.00758864266666667 0.00459764666666667 0.00507245733333333 0.00445137866666667 0.005636206 0.00876046633333333 0.0118475933333333 0.00778724333333333 0.00771332066666667 0.00524592833333333 0.009595252 0.0100726363333333 0.0066685 0.00787123966666667 0.008820031 0.0106023376666667 0.0114120866666667 0.00459204933333333 0.00406884233333333 0.00998847066666667 0.00501751 0.004797443 0.00549670766666667 0.006902002 0.00587556566666667 0.00720054533333333 0.00545399333333333 0.00623634666666667 0.00781893533333333 0.00531217666666667 0.00735793366666667 0.006866804 0.00890325566666667 0.00735623366666667 0.00629903366666667 0.00385725433333333 0.002524154 0.00261237466666667 0.00276914933333333 0.005514823 0.004574599 0.00589227366666667 0.00412398633333333 0.00575308166666667 0.006157109 0.005153509 0.00392554666666667 0.00540495933333333 0.004466603 0.00609654533333333 0.00641113633333333 0.00814635233333333 0.00751874433333333 0.00930238933333333 0.00847790966666667 0.006887074 0.00622262366666667 0.005579683 0.00548417733333333 0.00624954433333333 0.00594353666666667 0.00692135833333333 0.00705943433333333 0.00818319666666667 0.005061062 0.00565719166666667 0.00293363266666667 0.004845014 0.00704833733333333 0.001697923 0.007936009 0.00664373 0.005974196 0.0112647266666667 0.00913379833333333 0.004986531 0.00645240466666667 0.00962186966666667 0.00622466933333333 0.008500557 0.00652508066666667 0.00558832266666667 0.00662257666666667 0.00701889066666667 0.005258701 0.00663566433333333 0.00449603933333333 0.00286523933333333 0.05513605
955 2238.986 955 0.00710992466666667 0.007192965 0.005667177 0.0304294066666667 0.0444934933333333 0.00471667 0.00505390333333333 0.00759053 0.0046047 0.00498530166666667 0.00455642466666667 0.00566865933333333 0.00876682533333333 0.0119209536666667 0.00799986433333333 0.00796733533333333 0.00551869733333333 0.00945105466666667 0.010125185 0.00658336533333333 0.00791144 0.008724044 0.0107240566666667 0.01160983 0.00495702033333333 0.00448222533333333 0.00986724566666667 0.00491031266666667 0.00481006333333333 0.00548755366666667 0.00691689766666667 0.005871785 0.00714846366666667 0.005616928 0.00596591466666667 0.00786602066666667 0.00529451233333333 0.00720986 0.006885092 0.008728339 0.007405839 0.00631327466666667 0.003891734 0.002551461 0.002777608 0.00311595366666667 0.00586290233333333 0.004859001 0.00628712866666667 0.00433501733333333 0.00592890833333333 0.00623115733333333 0.005253906 0.00422963866666667 0.00567016533333333 0.00458288933333333 0.006270843 0.006447948 0.00817683333333333 0.00756652466666667 0.00933744233333333 0.00855639333333333 0.00710302833333333 0.00632208 0.00541731833333333 0.005370552 0.006192675 0.00598739766666667 0.00678903633333333 0.00715399033333333 0.00798025466666667 0.00536184733333333 0.00584171133333333 0.00346114033333333 0.00488289 0.00715451633333333 0.00169442533333333 0.008066668 0.006626409 0.00598698266666667 0.0114692166666667 0.009478839 0.00527401833333333 0.00640455666666667 0.00953429633333333 0.006558308 0.00882894633333333 0.006716359 0.00551888 0.00647029166666667 0.00683996266666667 0.005049411 0.00624154 0.00454645866666667 0.00257369233333333 0.05488654
956 2240.914 956 0.00746101 0.00713518166666667 0.00594020333333333 0.0304985866666667 0.0444472233333333 0.00502804433333333 0.00522627733333333 0.00780611866666667 0.00489753666666667 0.00471533466666667 0.004707916 0.005944183 0.00901720766666667 0.011624074 0.00823454133333333 0.008207172 0.005688397 0.009412034 0.01025818 0.006850411 0.00796064666666667 0.00871453333333333 0.010707084 0.0113912133333333 0.00547740533333333 0.00491278433333333 0.009840176 0.005040818 0.004762811 0.005571656 0.00680564533333333 0.005974257 0.00730288933333333 0.005839227 0.005945517 0.00805750266666667 0.00558866933333333 0.007479183 0.00679641 0.00864993966666667 0.00771794833333333 0.00669483366666667 0.00429962866666667 0.00290934966666667 0.003153112 0.003280059 0.00600895066666667 0.004993396 0.006336384 0.00453572533333333 0.0060327 0.00632890233333333 0.00553028633333333 0.004160109 0.00567901733333333 0.00473005366666667 0.006349345 0.00655450233333333 0.00861469033333333 0.00778822666666667 0.00959293533333333 0.00870195433333333 0.00741715733333333 0.006629437 0.00548874266666667 0.005292107 0.00600012 0.005892257 0.00675744933333333 0.00720961 0.007883315 0.005732822 0.00630401933333333 0.00407241766666667 0.005072681 0.00729080233333333 0.00192073433333333 0.008336458 0.00696543533333333 0.00608154933333333 0.0115158066666667 0.009920734 0.00591196766666667 0.00625378966666667 0.00941597566666667 0.00674923033333333 0.008956177 0.00704377166666667 0.005641525 0.006631856 0.006889606 0.005336555 0.006331873 0.00465592466666667 0.00279705866666667 0.05468017
957 2242.843 957 0.007322663 0.007314712 0.005952175 0.03086422 0.0447253433333333 0.00502936633333333 0.00533267166666667 0.00774802366666667 0.005131819 0.004815869 0.004635043 0.00576411433333333 0.00923107233333333 0.01152255 0.008123462 0.00816918 0.00560426966666667 0.00936559366666667 0.0102040133333333 0.00699728033333333 0.00786214066666667 0.00877671033333333 0.0105955756666667 0.01109314 0.005621849 0.00478275533333333 0.00976437 0.00501670666666667 0.00460407966666667 0.005541241 0.00678311266666667 0.00616475233333333 0.007307276 0.005812528 0.005985724 0.00797462433333333 0.00569485033333333 0.00757860933333333 0.00670651266666667 0.00849275 0.007784376 0.00661952433333333 0.00442602133333333 0.00306992933333333 0.00329674733333333 0.003427591 0.00634876966666667 0.00531822766666667 0.00642220733333333 0.004687783 0.00601131333333333 0.006406576 0.00553534433333333 0.004047027 0.00566980233333333 0.004557681 0.00621548066666667 0.00672458333333333 0.00881284533333333 0.00805044066666667 0.00980630966666667 0.00878422533333333 0.00754550533333333 0.00659419633333333 0.005579275 0.00548479333333333 0.006116177 0.00598583266666667 0.00707808633333333 0.007446553 0.00808650566666667 0.00563842033333333 0.00635622433333333 0.00406172933333333 0.00514667933333333 0.00728812833333333 0.00193700233333333 0.00834681833333333 0.007199195 0.006185114 0.0114924633333333 0.00999139233333333 0.00608140466666667 0.00614626433333333 0.009443324 0.00667634866666667 0.00875586766666667 0.00709875366666667 0.005615285 0.00664801166666667 0.00701478966666667 0.00564539233333333 0.00680549266666667 0.004652697 0.00304532666666667 0.05520883
958 2244.771 958 0.007108579 0.0073042 0.00576388966666667 0.0310275066666667 0.0448946566666667 0.00482570066666667 0.00546408166666667 0.00774444833333333 0.005052555 0.00496531766666667 0.00433964433333333 0.00571119533333333 0.009336163 0.0116709203333333 0.00807459866666667 0.008127276 0.00558461833333333 0.00941828133333333 0.0102248333333333 0.00709483533333333 0.00795161266666667 0.008893381 0.010617854 0.0111652666666667 0.005695914 0.004863775 0.00959242066666667 0.00515685833333333 0.00467509866666667 0.00571942066666667 0.00689049133333333 0.00603145033333333 0.00726124466666667 0.00581486233333333 0.005933733 0.00776290166666667 0.00574279333333333 0.007554756 0.00666508266666667 0.00820753133333333 0.00787765566666667 0.00654740433333333 0.00450546233333333 0.003165192 0.003304729 0.00346265033333333 0.00627834166666667 0.00532418433333333 0.006434431 0.00464262066666667 0.006037691 0.006420195 0.00549836366666667 0.00412188966666667 0.005650524 0.00437604866666667 0.00604446433333333 0.007201096 0.00897075433333333 0.008280586 0.010070644 0.00918329533333333 0.007725394 0.00662897466666667 0.005539195 0.00550905033333333 0.006133908 0.00624273 0.007096597 0.007673613 0.008368371 0.00560745966666667 0.00632473466666667 0.00410785233333333 0.00515562766666667 0.00747093466666667 0.00209622133333333 0.00854348733333333 0.007230386 0.00652913 0.0117354533333333 0.010143468 0.00612885466666667 0.006327951 0.009701213 0.00682454933333333 0.008705882 0.00712630633333333 0.005588172 0.00691481633333333 0.007299886 0.005875199 0.00716831466666667 0.00510353866666667 0.00334085266666667 0.0556788
959 2246.7 959 0.007440731 0.00721340266666667 0.00597298966666667 0.0309558133333333 0.04505347 0.00520739033333333 0.00557978 0.00765113633333333 0.00505082033333333 0.005223186 0.00459412 0.00594442733333333 0.00920035 0.0115133103333333 0.008215328 0.00828289966666667 0.005825925 0.009102642 0.0101022666666667 0.00690427533333333 0.007826885 0.00883861966666667 0.010480716 0.0110216183333333 0.00577210033333333 0.00486402433333333 0.00963078666666667 0.00553020933333333 0.00503186 0.006141055 0.007130628 0.00617364133333333 0.00754234066666667 0.006075184 0.00623450133333333 0.007913038 0.005794226 0.00768754933333333 0.006822097 0.00832676233333333 0.00818293333333333 0.00698309733333333 0.00477723166666667 0.003555563 0.00345705433333333 0.00350452766666667 0.006287696 0.00511293233333333 0.00638743333333333 0.00461689766666667 0.00594033733333333 0.006165634 0.00557037766666667 0.00406644933333333 0.00569725 0.00438280966666667 0.00579594566666667 0.00716082 0.00893004533333333 0.008211079 0.010007606 0.00920906266666667 0.00780157566666667 0.006762715 0.00573743233333333 0.00524050033333333 0.00596669866666667 0.006517503 0.007156656 0.00791732266666667 0.008486124 0.00568094966666667 0.00635673733333333 0.00415592033333333 0.005095834 0.007423988 0.00228135366666667 0.00868216633333333 0.00709291533333333 0.00677075133333333 0.0119098 0.0102711156666667 0.00623368833333333 0.00631657266666667 0.00980849066666667 0.00679640166666667 0.00877470333333333 0.00704931 0.00564464033333333 0.00692882866666667 0.00715069733333333 0.006011971 0.007158918 0.005220903 0.00341792066666667 0.05576782
960 2248.628 960 0.00754335333333333 0.00731282266666667 0.00606284833333333 0.0308446933333333 0.04498076 0.005447304 0.00563316633333333 0.00755143533333333 0.00501171766666667 0.005069235 0.004788857 0.00594317333333333 0.00929513466666667 0.011598781 0.008347076 0.008243322 0.00601938666666667 0.009169305 0.0103942733333333 0.0069363 0.007990923 0.00871934166666667 0.010578112 0.0110643856666667 0.00582616566666667 0.00499910966666667 0.009586464 0.00552311 0.00516439066666667 0.00615825866666667 0.00696861966666667 0.006255738 0.00754003666666667 0.00604369733333333 0.00615913766666667 0.00800221433333333 0.00580970966666667 0.007735896 0.00674281233333333 0.00813570333333333 0.008049207 0.00720346433333333 0.00492964333333333 0.00363704933333333 0.003486116 0.00356144933333333 0.00652994933333333 0.00515334766666667 0.006375093 0.00467128266666667 0.00603598633333333 0.00607980633333333 0.00553889133333333 0.004103762 0.005709264 0.00457408666666667 0.00582792733333333 0.00703302333333333 0.00881578566666667 0.00811387433333333 0.00978792766666667 0.00897862033333333 0.00780184333333333 0.006721447 0.00578547766666667 0.00500581 0.00579152933333333 0.00665077 0.00732013033333333 0.00802228033333333 0.00861519266666667 0.00566674066666667 0.00631325 0.00424999033333333 0.00524526533333333 0.00751109266666667 0.00249277966666667 0.00901350633333333 0.00712499566666667 0.006561103 0.01188315 0.010584798 0.006284566 0.006203273 0.00979412633333333 0.006899871 0.00876433833333333 0.00735862933333333 0.005985624 0.00700372633333333 0.00700844833333333 0.00596399233333333 0.007165618 0.005228183 0.00348741766666667 0.05554032
961 2250.557 961 0.00735430066666667 0.007543371 0.00601766966666667 0.0310760966666667 0.04525609 0.005228767 0.00542920866666667 0.007570536 0.00510021466666667 0.00475712533333333 0.00456075633333333 0.00584436466666667 0.00939791966666667 0.0116084306666667 0.00837733633333333 0.008121468 0.00583927766666667 0.009251286 0.01048004 0.00692648833333333 0.00805161833333333 0.00876432166666667 0.010711203 0.01125209 0.005646789 0.00497846866666667 0.00960860633333333 0.005495519 0.00504634466666667 0.005851049 0.00678097233333333 0.006530461 0.00760923033333333 0.00604476566666667 0.006111757 0.00800972533333333 0.00578941066666667 0.00750723633333333 0.00683931733333333 0.00784225 0.00765251266666667 0.00695193433333333 0.00476648333333333 0.00343409333333333 0.00344499633333333 0.00366612566666667 0.00648948 0.00518850233333333 0.00637946566666667 0.00448897233333333 0.006128558 0.006015614 0.00537337833333333 0.00394394266666667 0.005648195 0.004422256 0.00578246166666667 0.00703857166666667 0.009044592 0.008143289 0.009841096 0.00905912 0.00793393033333333 0.00710662966666667 0.005895231 0.00492775466666667 0.005773807 0.00699703233333333 0.00747214666666667 0.00799583333333333 0.00868294933333333 0.00601730866666667 0.00648088533333333 0.00451000466666667 0.005321027 0.00745643833333333 0.00246632433333333 0.009049752 0.00722688366666667 0.00643189166666667 0.01171794 0.0109666833333333 0.00645542566666667 0.00626610666666667 0.009779722 0.00690486266666667 0.008724133 0.007489036 0.00616931666666667 0.00723312233333333 0.00723489866666667 0.00598642533333333 0.00716127766666667 0.00525011466666667 0.00352082866666667 0.05557946
962 2252.485 962 0.00762235 0.00743816633333333 0.00588518866666667 0.0310672733333333 0.04546562 0.005187266 0.00558824733333333 0.00753317466666667 0.005235869 0.00465451 0.004471212 0.00577791466666667 0.009521803 0.0115410433333333 0.008631788 0.008484079 0.00608174866666667 0.009121005 0.010325542 0.00691177666666667 0.00798695333333333 0.00872680966666667 0.0106823166666667 0.01108509 0.005834089 0.00522581166666667 0.009612003 0.00551781133333333 0.00496049033333333 0.00567403166666667 0.00687771033333333 0.00653665133333333 0.00765283533333333 0.00606853366666667 0.006380288 0.00792046566666667 0.00569371166666667 0.00723532133333333 0.00691057266666667 0.00790385333333333 0.00749148 0.00672161033333333 0.00467665333333333 0.00328692433333333 0.00345214 0.003777918 0.006591738 0.00521411633333333 0.00641941266666667 0.004486718 0.00620738766666667 0.00600306533333333 0.005357833 0.003781267 0.005618704 0.00442772833333333 0.00564561033333333 0.00713963333333333 0.00922133633333333 0.00831900466666667 0.009994025 0.009211811 0.008043798 0.007362674 0.00608228733333333 0.00474627366666667 0.00577802766666667 0.00709234533333333 0.00752668333333333 0.00806670466666667 0.00871309333333333 0.00619007833333333 0.00664706233333333 0.004715664 0.00568658033333333 0.00759682766666667 0.00251996533333333 0.008969446 0.007389681 0.00646248133333333 0.0117984166666667 0.0110859066666667 0.00654956766666667 0.006409257 0.009939484 0.00701705433333333 0.00879059633333333 0.00747259533333333 0.006238592 0.00730417066666667 0.007183749 0.005913042 0.007067458 0.005220837 0.00327482866666667 0.05574224
963 2254.414 963 0.00785926666666667 0.00755299 0.00602729833333333 0.03105354 0.04561478 0.005268703 0.00561061066666667 0.00731230433333333 0.00537161666666667 0.00468350333333333 0.004678669 0.00572689066666667 0.00963762366666667 0.0114698776666667 0.00862427566666667 0.00854553466666667 0.00627583366666667 0.00887653633333333 0.0101832446666667 0.006886204 0.007963292 0.00887972666666667 0.010775783 0.0111834933333333 0.006000748 0.00529569966666667 0.00968500466666667 0.00544879833333333 0.00501014533333333 0.00576041733333333 0.00692304733333333 0.006334033 0.007665904 0.00603916366666667 0.00630814666666667 0.00777871033333333 0.00585380233333333 0.00726136733333333 0.006735477 0.007849272 0.00754571766666667 0.006828427 0.00485238666666667 0.00332111733333333 0.00372597733333333 0.00370396566666667 0.00667577166666667 0.00524440333333333 0.006680497 0.00452362333333333 0.00612576 0.00609877366666667 0.005317688 0.00365734733333333 0.00562024166666667 0.00444588833333333 0.00559894666666667 0.00692671466666667 0.00920728166666667 0.00829059666666667 0.00988421733333333 0.00907673066666667 0.007971545 0.00728493433333333 0.00620817433333333 0.004616174 0.00562339733333333 0.00698617033333333 0.00744997433333333 0.00806368066666667 0.00868684833333333 0.00596535233333333 0.00650630666666667 0.004618177 0.005959102 0.00789551566666667 0.002639787 0.00935735266666667 0.00764350033333333 0.00660675833333333 0.01184135 0.0109863633333333 0.006481502 0.006469275 0.009941408 0.00703806766666667 0.008853585 0.00765861766666667 0.00625513333333333 0.007330088 0.00707382366666667 0.005968628 0.00739948033333333 0.005316275 0.00330908033333333 0.05589477
964 2256.342 964 0.00792425133333333 0.007827526 0.00636999333333333 0.0312714266666667 0.04580886 0.005563475 0.00577781866666667 0.007528031 0.005514522 0.004972766 0.00488437333333333 0.00599361433333333 0.009699644 0.0114003366666667 0.00874248166666667 0.00852099466666667 0.00620688133333333 0.00869613333333333 0.0101459313333333 0.00695299166666667 0.00780952033333333 0.00898224666666667 0.0107945426666667 0.0113346466666667 0.006044138 0.00520797066666667 0.00985336133333333 0.00564401466666667 0.00521496633333333 0.00603527033333333 0.00701899633333333 0.00647935533333333 0.00773715733333333 0.00608945333333333 0.00624476633333333 0.00785318033333333 0.00623309533333333 0.00748999466666667 0.006575449 0.00787899533333333 0.00784241833333334 0.00708331266666667 0.00518798433333333 0.00353906833333333 0.003998356 0.00357099166666667 0.00661986333333333 0.005169499 0.006725423 0.00443223533333333 0.00602206033333333 0.00608888733333333 0.00535394233333333 0.00357655066666667 0.00553083866666667 0.00425579966666667 0.00558961066666667 0.006927495 0.00937831033333333 0.008292664 0.00981246033333333 0.009123866 0.00793214766666667 0.00729515433333333 0.006238048 0.00468402266666667 0.005550672 0.00697224433333333 0.00737522266666667 0.00813192966666667 0.00877481266666667 0.006019971 0.006466393 0.00467514833333333 0.00581959033333333 0.007930905 0.002457223 0.00951468466666667 0.007587329 0.00705777566666667 0.0118857033333333 0.0109982033333333 0.00654716033333333 0.00623746433333333 0.00987186166666667 0.00708685866666667 0.00889064566666667 0.007726584 0.00612961133333333 0.00761795666666667 0.00744497833333333 0.00621117633333333 0.00769023133333333 0.00555825866666667 0.003726534 0.05610982
965 2258.271 965 0.00781230733333333 0.007679392 0.00626462533333333 0.0316271866666667 0.0461677366666667 0.00561801866666667 0.00570392033333333 0.00742688366666667 0.005474622 0.004958353 0.004711477 0.00598648266666667 0.00981709933333333 0.011468385 0.00886145166666667 0.00863712466666667 0.006103998 0.00869038566666667 0.010212378 0.00703785766666667 0.00783247466666667 0.008998108 0.0107737276666667 0.0113277633333333 0.00607115866666667 0.00515456233333333 0.00988370966666667 0.005754491 0.00519853733333333 0.00601945333333333 0.00717705066666667 0.00660158366666667 0.00794960366666667 0.00620488033333333 0.006491178 0.00807981933333333 0.00619458766666667 0.00733612566666667 0.006505085 0.007923349 0.00788440033333333 0.00714464066666667 0.00512351833333333 0.00345342533333333 0.00389548866666667 0.00392621666666667 0.006905491 0.00523591933333333 0.00671000233333333 0.004635083 0.00632493533333333 0.00632980866666667 0.005643195 0.003729238 0.005667133 0.00446845466666667 0.00576406566666667 0.006932423 0.00942738 0.00851514133333333 0.0100248353333333 0.00927585433333333 0.00815673833333333 0.00734195233333333 0.006318026 0.00468283433333333 0.00559936233333333 0.00695150033333333 0.00739997366666667 0.00825765 0.00879618333333333 0.00628867966666667 0.00670986433333333 0.00488055466666667 0.00608436066666667 0.008087391 0.00270088066666667 0.00967445833333334 0.007823248 0.00728997033333333 0.01196596 0.01142689 0.006847847 0.00611826266666667 0.00992200833333333 0.00706059333333333 0.00879428333333333 0.00798405266666667 0.00632408666666667 0.00766637533333333 0.00751816466666667 0.00647934133333333 0.007633299 0.00552279966666667 0.00386341933333333 0.05647011
966 2260.199 966 0.007858488 0.007884742 0.00630516966666667 0.0317406733333333 0.04628505 0.00531878 0.005293039 0.00700380033333333 0.00532102966666667 0.00463595633333333 0.004491566 0.00572140233333333 0.00976609933333333 0.0113472703333333 0.008749731 0.008667414 0.00614902866666667 0.00875221466666667 0.0101309786666667 0.006748761 0.00780238433333333 0.00884952866666667 0.010545923 0.0111435766666667 0.006124248 0.005060129 0.00966307133333333 0.005803739 0.00525511333333333 0.00605825633333333 0.007203809 0.00661702733333333 0.00813982733333333 0.006411732 0.00661473566666667 0.00829080333333333 0.006022229 0.00711971433333333 0.00667596233333333 0.00787658266666667 0.00770279533333333 0.00697078833333333 0.00501006866666667 0.00348733666666667 0.00385210866666667 0.00433659866666667 0.00717515533333333 0.005473566 0.00679718166666667 0.004797999 0.006402498 0.00640690933333333 0.00559188333333333 0.00379921133333333 0.00569654966666667 0.00466545566666667 0.00570832566666667 0.006875024 0.00947417266666667 0.008622674 0.009992329 0.00914752266666667 0.00820720933333333 0.00732908166666667 0.006327022 0.004534039 0.00549164333333333 0.00711738533333333 0.00762521333333333 0.008379543 0.00887202733333333 0.00650065833333333 0.006900589 0.00508749133333333 0.00630581833333333 0.00811393033333333 0.002846213 0.00978390833333333 0.007988321 0.00716288833333333 0.01189542 0.01185887 0.00720597033333333 0.006364086 0.010210519 0.007081488 0.00903225833333333 0.00802771733333333 0.00644883433333333 0.007885332 0.00755155633333333 0.00672325166666667 0.007692258 0.005594659 0.00393774666666667 0.05671025
967 2262.128 967 0.00787657733333333 0.00814906866666667 0.00652462933333333 0.0316982866666667 0.04626691 0.00522012066666667 0.005184445 0.006759726 0.00516248166666667 0.00446038366666667 0.00450842866666667 0.005748234 0.00960394433333333 0.0112487933333333 0.00883617566666667 0.00888071533333333 0.00613070666666667 0.00871104066666667 0.010121592 0.00666013033333333 0.007659393 0.009002417 0.0104284313333333 0.0111820833333333 0.006027793 0.00500849466666667 0.009742773 0.00575542233333333 0.00521181433333333 0.00603712033333333 0.00718730733333333 0.00672895266666667 0.00807624066666667 0.00661555566666667 0.00676534566666667 0.008341919 0.00609717866666667 0.00709895333333333 0.00669822633333333 0.00791463866666667 0.00761714866666667 0.006741242 0.005057171 0.003419303 0.00374202733333333 0.004425211 0.007481216 0.005619359 0.00705566633333333 0.005001493 0.006492678 0.00638727233333333 0.00546412533333333 0.00370637633333333 0.005797355 0.004561751 0.00565145366666667 0.00688502933333333 0.00958254066666667 0.008665962 0.0100175083333333 0.00893471466666667 0.008166039 0.007550016 0.006471903 0.004564618 0.00542983666666667 0.00745899266666667 0.007847092 0.00876882266666667 0.00915187866666667 0.00626305933333333 0.00676966633333333 0.00505649966666667 0.00640337 0.008027486 0.00280214866666667 0.00981219166666667 0.00795271066666667 0.007123799 0.01188756 0.0116860233333333 0.007143795 0.00646374733333333 0.0104181386666667 0.007078202 0.009179481 0.008075311 0.00648572233333333 0.008136025 0.007701096 0.006851325 0.00792552066666667 0.005794651 0.00410381766666667 0.05648451
968 2264.056 968 0.00793727466666667 0.00803354966666667 0.00645254966666667 0.0315297766666667 0.0462841833333333 0.00550310633333333 0.005341505 0.00689071966666667 0.00530193033333333 0.00471270666666667 0.004749206 0.00601506266666667 0.009723313 0.0111763386666667 0.00898842266666667 0.00890738566666667 0.00622618266666667 0.00873068266666667 0.0104233923333333 0.00689123633333333 0.00772665833333333 0.00906976666666667 0.0104022663333333 0.0110932833333333 0.00584917666666667 0.00499704033333333 0.00990781266666667 0.00578899966666667 0.00515693733333333 0.00579410233333333 0.00716248333333333 0.006728712 0.00802556733333333 0.00669338866666667 0.00678816333333333 0.00830005233333333 0.00604105566666667 0.00712173666666667 0.00670700233333333 0.00794052133333333 0.00755540733333333 0.00677837633333333 0.005025405 0.00333454666666667 0.00378987133333333 0.00448207433333333 0.00762365066666667 0.00554186666666667 0.00714543166666667 0.00516758033333333 0.00657261333333333 0.006515351 0.00574052733333333 0.00379834333333333 0.00589162866666667 0.00469453166666667 0.005772924 0.006870976 0.00950655933333333 0.00864803933333333 0.00992169233333333 0.00897934266666667 0.008091806 0.00761580166666667 0.00653758633333333 0.00444815833333333 0.00530783233333333 0.007814065 0.007935747 0.00903204966666667 0.00936226866666667 0.00616976833333333 0.00661606266666667 0.00482392533333333 0.00674705033333333 0.008280846 0.00295661766666667 0.00996571266666667 0.00791941666666667 0.007417868 0.01212406 0.0117067333333333 0.00708990233333333 0.00646680533333333 0.0104561316666667 0.00728716966666667 0.00930640733333333 0.00825137966666667 0.00660746933333333 0.00811499833333333 0.00756200133333333 0.006733757 0.00801133433333333 0.00586882966666667 0.00419062 0.05637677
969 2265.985 969 0.00809299566666667 0.00820930433333333 0.00660953366666667 0.0314655266666667 0.04651171 0.005644691 0.005555343 0.006994979 0.00534940633333333 0.004928828 0.00485657166666667 0.006015419 0.00976493033333333 0.0111168426666667 0.009148276 0.008873949 0.0063898 0.00866935966666667 0.0104119626666667 0.006799597 0.00743313566666667 0.00908570566666667 0.0106695433333333 0.0110793966666667 0.005970801 0.00511781133333333 0.0101290673333333 0.005875478 0.00549815366666667 0.00610646833333333 0.00717563066666667 0.006888978 0.00817009866666667 0.006732828 0.00684438033333333 0.00846214566666667 0.00618470133333333 0.00740564133333333 0.006869186 0.00793029833333333 0.00780072966666667 0.00717692233333333 0.00524780866666667 0.00369863733333333 0.00409011866666667 0.00441677233333333 0.00761741833333333 0.005546135 0.00720954066666667 0.005037376 0.006465407 0.006415981 0.00570544233333333 0.00361034866666667 0.005705069 0.004529113 0.005667384 0.00694566733333333 0.00959329633333333 0.00849519966666667 0.009864904 0.00906138733333333 0.00817777566666667 0.00764472633333333 0.00655591166666667 0.00440594733333333 0.00523387033333333 0.00783405366666667 0.00792597933333333 0.008959851 0.00930836866666667 0.00643139166666667 0.006847725 0.005142301 0.00695588033333333 0.00864986866666667 0.00302854733333333 0.010210654 0.007936105 0.00760075566666667 0.0122857166666667 0.0120649133333333 0.007301357 0.00635127633333333 0.0103364593333333 0.007482547 0.009472321 0.00834588333333333 0.006758283 0.00795251166666667 0.007316956 0.00665041433333333 0.007903313 0.005831416 0.004241365 0.05652262
970 2267.913 970 0.00810733733333333 0.00831677866666667 0.006662655 0.03159719 0.04685293 0.005824213 0.005603768 0.00700117233333333 0.00533043233333333 0.00499601466666667 0.004856052 0.00584313033333333 0.009712803 0.011095307 0.00907530233333333 0.008896418 0.00631101633333333 0.00858755033333333 0.01034597 0.00680873766666667 0.00729289433333333 0.00914287566666667 0.010720026 0.0111470666666667 0.00603436466666667 0.00498133066666667 0.0101120256666667 0.006036947 0.00572815766666667 0.00634953133333333 0.00728258233333333 0.007035678 0.00828296266666667 0.00685142633333333 0.007006959 0.00853324333333333 0.00651050266666667 0.00753419333333333 0.00705224433333333 0.00799829066666667 0.00795830466666667 0.00726456433333333 0.00556130366666667 0.003938033 0.004265359 0.00458027366666667 0.00770163766666667 0.00581633433333333 0.00759002266666667 0.00486780033333333 0.00646609533333333 0.006246105 0.00545742433333333 0.00344160833333333 0.005638581 0.004405813 0.005619858 0.00708021966666667 0.00966387433333333 0.00857692933333333 0.009868824 0.00915719133333333 0.008259195 0.007532337 0.00663993033333333 0.00455559366666667 0.00536149733333333 0.007964051 0.00809187833333333 0.009005857 0.009381838 0.00661804166666667 0.00691443366666667 0.00533290133333333 0.00707499466666667 0.00868274366666667 0.00293863966666667 0.0101276846666667 0.00799162733333333 0.00761103866666667 0.01224102 0.0123449066666667 0.007418514 0.00622991633333333 0.0102308763333333 0.00757715166666667 0.00965500966666667 0.008472656 0.00680715633333333 0.00805710266666667 0.00732576266666667 0.00673445833333333 0.007956121 0.00595078833333333 0.00465332866666667 0.05684589
