"V2"	"V2.1"	"V2.2"
"1256"	0.01211649	0.009256124	0.01516051
"1257"	0.01218293	0.009284421	0.01526305
"1258"	0.01226411	0.009320913	0.01533821
"1259"	0.01241165	0.009432472	0.01546534
"1260"	0.01251858	0.009520623	0.01559164
"1261"	0.01264325	0.009607809	0.01577196
"1262"	0.01273475	0.009680613	0.01593461
"1263"	0.0128791	0.009779963	0.0161347
"1264"	0.01304125	0.009868455	0.01638354
"1265"	0.01323814	0.01002671	0.01665886
"1266"	0.01352141	0.01025371	0.01705291
"1267"	0.01386101	0.01054968	0.01756282
"1268"	0.01434036	0.01094631	0.01823975
"1269"	0.01500703	0.01154321	0.01936407
"1270"	0.0158556	0.01242402	0.02104034
"1271"	0.01659816	0.01314431	0.02240323
"1272"	0.01679284	0.01313557	0.0225212
"1273"	0.01653224	0.01259037	0.02166291
"1274"	0.01626	0.01206791	0.02073662
"1275"	0.01597524	0.01170078	0.02006981
"1276"	0.01568037	0.01148431	0.01963293
"1277"	0.01544192	0.01140753	0.0192571
"1278"	0.01524805	0.01128142	0.01892157
"1279"	0.01505739	0.01113025	0.01878316
"1280"	0.01491927	0.01104616	0.01865602
"1281"	0.01488241	0.01104769	0.01861086
"1282"	0.01484452	0.01101758	0.01861051
"1283"	0.01483578	0.01108436	0.01862476
"1284"	0.01483893	0.01115554	0.0186452
"1285"	0.01484572	0.01109714	0.01867401
"1286"	0.01490182	0.01111907	0.01874316
"1287"	0.01495854	0.01119413	0.01878862
"1288"	0.01504034	0.01122827	0.01885184
"1289"	0.01509427	0.01127322	0.01902188
"1290"	0.01525186	0.01141233	0.01924668
"1291"	0.01539709	0.01152854	0.01939172
"1292"	0.01550362	0.01164792	0.01955265
"1293"	0.01558361	0.01168794	0.01971583
"1294"	0.01572338	0.011747	0.0198628
"1295"	0.01582656	0.01180417	0.02002879
"1296"	0.01588099	0.01187352	0.02019367
"1297"	0.01596073	0.01194402	0.02036612
"1298"	0.01609403	0.01207697	0.02050681
"1299"	0.01616992	0.01216637	0.02065933
"1300"	0.01628064	0.01224315	0.02085136
"1301"	0.01642146	0.01234779	0.02115311
"1302"	0.01666102	0.01259368	0.02159339
"1303"	0.01705346	0.01301308	0.02225575
"1304"	0.0175455	0.01355587	0.02332746
"1305"	0.01818553	0.0142377	0.02471302
"1306"	0.01864814	0.0147642	0.02571815
"1307"	0.01867671	0.01480715	0.02580218
"1308"	0.01843921	0.01445877	0.02517169
"1309"	0.01807098	0.01394606	0.0242806
"1310"	0.01773836	0.01343791	0.02337151
"1311"	0.01742714	0.01298813	0.02259809
"1312"	0.01713273	0.01260221	0.02197299
"1313"	0.01678093	0.01232598	0.02132381
"1314"	0.01641664	0.01211645	0.02073189
"1315"	0.0160671	0.01177509	0.02020645
"1316"	0.01573073	0.0114725	0.01972328
"1317"	0.01539513	0.01119555	0.01929441
"1318"	0.01510513	0.01101264	0.01886862
"1319"	0.01481053	0.01086168	0.01843655
"1320"	0.01452269	0.01074244	0.01810286
"1321"	0.01418624	0.01055022	0.01777492
"1322"	0.01392065	0.01038088	0.01744739
"1323"	0.01366792	0.01022235	0.01715482
"1324"	0.01347835	0.0101336	0.01690162
"1325"	0.013334	0.01004453	0.0167292
"1326"	0.01316472	0.009902062	0.01656656
"1327"	0.01294038	0.00980802	0.01636173
"1328"	0.01272829	0.009766147	0.01619489
"1329"	0.01257731	0.009612148	0.01597266
"1330"	0.01243105	0.009436881	0.0157444
"1331"	0.01229487	0.009350185	0.0155221
"1332"	0.01218599	0.009254426	0.01530825
"1333"	0.01210777	0.009172601	0.01511794
"1334"	0.01196421	0.0090057	0.01492922
"1335"	0.01182071	0.009003998	0.01484668
"1336"	0.01172868	0.008984262	0.01470688
"1337"	0.01160387	0.008928631	0.01456182
"1338"	0.01157452	0.008849254	0.01450512
"1339"	0.01163092	0.008849438	0.01444548
"1340"	0.01157302	0.008884834	0.01438797
"1341"	0.01147687	0.008837809	0.0142664
"1342"	0.01143041	0.008793802	0.0142287
"1343"	0.01142513	0.008764121	0.01421007
"1344"	0.01144716	0.008771128	0.01418063
"1345"	0.01135283	0.008699752	0.01412182
"1346"	0.01127705	0.008649535	0.01405891
"1347"	0.01130306	0.008705225	0.01404526
"1348"	0.01135028	0.008719998	0.01407931
"1349"	0.01140463	0.008687451	0.01413661
"1350"	0.01135931	0.008708167	0.01417183
"1351"	0.01129696	0.008666125	0.01417553
"1352"	0.01130248	0.008657526	0.01418782
"1353"	0.0113121	0.008690936	0.01419884
"1354"	0.01132456	0.008730755	0.01421832
"1355"	0.01142692	0.008786665	0.0142465
"1356"	0.01150171	0.008812809	0.01422603
"1357"	0.01144787	0.008790967	0.01421778
"1358"	0.01140398	0.008746174	0.01426913
"1359"	0.01144437	0.008718341	0.01436136
"1360"	0.01149396	0.008700633	0.01441386
"1361"	0.01156402	0.008704588	0.01446298
"1362"	0.01157127	0.008794224	0.01448799
"1363"	0.01161177	0.008829152	0.01450505
"1364"	0.01166316	0.00884554	0.01452338
"1365"	0.0117148	0.008852935	0.01460363
"1366"	0.01180035	0.008953267	0.01468488
"1367"	0.01184365	0.009003101	0.01472961
"1368"	0.01186947	0.00900599	0.01477174
"1369"	0.01190361	0.009055289	0.01481881
"1370"	0.01194978	0.009073487	0.01493316
"1371"	0.01206009	0.00913302	0.01502014
"1372"	0.012155	0.009211856	0.01511197
"1373"	0.01212061	0.009236996	0.01513197
"1374"	0.01202564	0.009262981	0.01516268
"1375"	0.01212543	0.009265223	0.0152614
"1376"	0.0121961	0.009322109	0.01533784
"1377"	0.01222546	0.009340746	0.01534196
"1378"	0.01229083	0.009384825	0.01532352
"1379"	0.01237413	0.009373523	0.01538603
"1380"	0.01243435	0.009375433	0.015545
"1381"	0.01252668	0.009488263	0.01564131
"1382"	0.01255666	0.009493765	0.01566556
"1383"	0.01254222	0.009479362	0.01576138
"1384"	0.0126247	0.009572674	0.01589567
"1385"	0.01261935	0.009649388	0.01588103
"1386"	0.01264671	0.009638923	0.01592743
"1387"	0.01275322	0.009638192	0.01599958
"1388"	0.01280344	0.009694884	0.01605871
"1389"	0.01286444	0.009727712	0.01614877
"1390"	0.012928	0.009771852	0.01622357
"1391"	0.01295493	0.009843824	0.01625917
"1392"	0.01299334	0.009830358	0.01626399
"1393"	0.01305916	0.009865155	0.01629691
"1394"	0.01311589	0.009912939	0.01638994
"1395"	0.01317415	0.009967382	0.01650787
"1396"	0.0132478	0.01005305	0.01661128
"1397"	0.0133059	0.01002974	0.01664932
"1398"	0.01336212	0.009986752	0.01669466
"1399"	0.01345129	0.01004856	0.01684034
"1400"	0.01346639	0.01014025	0.01684151
"1401"	0.01346649	0.01010293	0.01678558
"1402"	0.01351744	0.01014537	0.01685232
"1403"	0.01363647	0.01025313	0.01706108
"1404"	0.0137577	0.01027019	0.01718081
"1405"	0.01380255	0.01028918	0.01720281
"1406"	0.01384865	0.01036924	0.01727745
"1407"	0.01390317	0.01037287	0.01737824
"1408"	0.01389417	0.01041537	0.01739066
"1409"	0.01391106	0.01048111	0.01747685
"1410"	0.01401747	0.01055088	0.01759594
"1411"	0.0140786	0.01061265	0.01767928
"1412"	0.0141926	0.01061657	0.01775524
"1413"	0.01424421	0.0106213	0.0177977
"1414"	0.01432745	0.01073637	0.01793393
"1415"	0.0143099	0.01072795	0.01794405
"1416"	0.0143474	0.01077861	0.01807429
"1417"	0.01449383	0.01082855	0.01821815
"1418"	0.01462451	0.01089618	0.01833223
"1419"	0.01463942	0.01091902	0.01834246
"1420"	0.01464971	0.01094957	0.01835804
"1421"	0.01479197	0.01103049	0.01847357
"1422"	0.01491341	0.01118253	0.0186782
"1423"	0.014987	0.01126836	0.01876641
"1424"	0.01505298	0.01120576	0.01882945
"1425"	0.01506393	0.01118223	0.01888994
"1426"	0.01517516	0.01128001	0.01897079
"1427"	0.01523581	0.01139106	0.01912658
"1428"	0.01533426	0.01146134	0.01933314
"1429"	0.01544301	0.01149215	0.01938344
"1430"	0.01550219	0.01154154	0.01946462
"1431"	0.01554613	0.01157015	0.01951928
"1432"	0.01560536	0.01163829	0.01962655
"1433"	0.01570382	0.01171616	0.0197582
"1434"	0.01578243	0.01171783	0.01981035
"1435"	0.0158974	0.01179138	0.01992634
"1436"	0.01599791	0.0119305	0.01999201
"1437"	0.01603671	0.01195175	0.0200782
"1438"	0.01606099	0.01196517	0.02024658
"1439"	0.01613828	0.01200901	0.02037421
"1440"	0.01626483	0.01206788	0.02047683
"1441"	0.01635092	0.01206673	0.02065877
"1442"	0.01633129	0.01210283	0.02078183
"1443"	0.01643891	0.01229399	0.02080422
"1444"	0.01656035	0.01234475	0.02088925
"1445"	0.01664799	0.01230194	0.02098929
"1446"	0.0167983	0.01237876	0.02111087
"1447"	0.01688542	0.01244173	0.02117662
"1448"	0.01699833	0.0125383	0.02139544
"1449"	0.01707452	0.01264388	0.02154012
"1450"	0.01713867	0.01271581	0.02159378
"1451"	0.01720822	0.01277902	0.02164636
"1452"	0.01727382	0.01279782	0.02175821
"1453"	0.01728241	0.01276354	0.02183625
"1454"	0.01738873	0.01284641	0.02192863
"1455"	0.01758089	0.01295545	0.02206373
"1456"	0.01764729	0.01300108	0.0221723
"1457"	0.01764135	0.01303119	0.02221812
"1458"	0.01772655	0.01309929	0.02235788
"1459"	0.01784126	0.01316915	0.02253282
"1460"	0.01793027	0.01330318	0.02267467
"1461"	0.01798448	0.01338696	0.02274272
"1462"	0.01805491	0.01345927	0.02285956
"1463"	0.01809568	0.01350285	0.0230199
"1464"	0.01819276	0.01350302	0.02312032
"1465"	0.01832824	0.01354858	0.02320682
"1466"	0.01841363	0.0136411	0.02324953
"1467"	0.01848558	0.0136911	0.02337532
"1468"	0.01850908	0.01372203	0.02350237
"1469"	0.01856126	0.01372652	0.02357331
"1470"	0.01869765	0.01388088	0.02367953
"1471"	0.01879988	0.01401905	0.02381161
"1472"	0.01882809	0.01403467	0.02390059
"1473"	0.01891154	0.01408069	0.02405798
"1474"	0.01909849	0.01413091	0.02427696
"1475"	0.01919479	0.01412596	0.02438373
"1476"	0.01926674	0.01416685	0.0244403
"1477"	0.01934568	0.01422453	0.02445232
"1478"	0.01935857	0.01428604	0.02458986
"1479"	0.0193526	0.01437698	0.02465898
"1480"	0.01946412	0.01431164	0.02474056
"1481"	0.01966186	0.01443577	0.02491275
"1482"	0.01971579	0.0145721	0.02500831
"1483"	0.01967193	0.01463676	0.02510119
"1484"	0.01969296	0.01460751	0.02513672
"1485"	0.01990433	0.01469929	0.02525958
"1486"	0.02005877	0.01485862	0.02541932
"1487"	0.02000277	0.01488066	0.02555843
"1488"	0.01998569	0.01486562	0.02558785
"1489"	0.02017456	0.01493923	0.02568145
"1490"	0.02021949	0.01490286	0.0257269
"1491"	0.02021481	0.01498199	0.02575696
"1492"	0.02014043	0.0149686	0.02570838
"1493"	0.02012654	0.01492539	0.02578991
"1494"	0.02017303	0.0150322	0.02585391
"1495"	0.02017631	0.01506304	0.02579866
"1496"	0.02018042	0.01511652	0.02580781
"1497"	0.02024527	0.01513841	0.02579149
"1498"	0.02029246	0.01516488	0.02584807
"1499"	0.02023995	0.01508592	0.02589287
"1500"	0.02021382	0.01506026	0.02589903
"1501"	0.02016559	0.01504735	0.02584205
"1502"	0.02021241	0.01503042	0.02580436
"1503"	0.02027656	0.01506517	0.02588355
"1504"	0.02022709	0.01511336	0.02589438
"1505"	0.02020694	0.01513839	0.02583013
"1506"	0.02029051	0.01514599	0.02582412
"1507"	0.02023538	0.0150756	0.02581477
"1508"	0.02012435	0.01495763	0.025843
"1509"	0.02015278	0.01500047	0.02583857
"1510"	0.02021825	0.01515162	0.02582103
"1511"	0.02027565	0.01518509	0.02589452
"1512"	0.02030204	0.01519002	0.02595766
"1513"	0.02032882	0.01516783	0.02591179
"1514"	0.02038023	0.01518347	0.02595351
"1515"	0.02033114	0.01517746	0.02591598
"1516"	0.02031508	0.01516169	0.02593726
"1517"	0.02028973	0.01518392	0.02599354
"1518"	0.02027747	0.01519808	0.02597268
"1519"	0.02032459	0.01523225	0.02600603
"1520"	0.02034743	0.01524172	0.02606309
"1521"	0.02029048	0.01512973	0.02602421
"1522"	0.02034659	0.01510976	0.02603111
"1523"	0.02035819	0.01514108	0.0259412
"1524"	0.02026165	0.01507223	0.02589867
"1525"	0.02018637	0.01504015	0.02584466
"1526"	0.02022934	0.01512148	0.02586653
"1527"	0.02022426	0.01512711	0.02588693
"1528"	0.02017321	0.01512636	0.02584849
"1529"	0.02014885	0.01509174	0.0257435
"1530"	0.02012663	0.01499914	0.02566763
"1531"	0.01999263	0.01485044	0.02554915
"1532"	0.0198566	0.01481036	0.02553081
"1533"	0.01979256	0.01484913	0.02551503
"1534"	0.01978782	0.01479443	0.02542333
"1535"	0.01973964	0.01471366	0.0253183
"1536"	0.01968556	0.01471525	0.02526284
"1537"	0.0196699	0.01484163	0.02518204
"1538"	0.01956005	0.01477174	0.0250981
"1539"	0.019461	0.01465161	0.02502459
"1540"	0.0194062	0.0146613	0.02491376
"1541"	0.019334	0.01460385	0.02484706
"1542"	0.0193198	0.01452751	0.02478177
"1543"	0.01926675	0.01450836	0.02474992
"1544"	0.01915612	0.01444981	0.02468931
"1545"	0.01914793	0.01435248	0.02457513
"1546"	0.0191871	0.01434156	0.02456458
"1547"	0.01910621	0.01426336	0.02451276
"1548"	0.01904518	0.01421404	0.0243586
"1549"	0.01898564	0.01412936	0.02425761
"1550"	0.01889711	0.01408887	0.02415346
"1551"	0.01884039	0.01408527	0.02408463
"1552"	0.01873355	0.01404257	0.02403932
"1553"	0.01868858	0.01397799	0.02399211
"1554"	0.01855024	0.01388591	0.02391617
"1555"	0.01842223	0.01381421	0.02386194
"1556"	0.0184081	0.0137967	0.02371631
"1557"	0.01836195	0.01370894	0.02346922
"1558"	0.01832792	0.01362177	0.02338392
"1559"	0.01829605	0.01361683	0.02338753
"1560"	0.01823333	0.013528	0.02334375
"1561"	0.01811207	0.01346931	0.02321307
"1562"	0.01801872	0.01347841	0.02308929
"1563"	0.01788005	0.01337439	0.02296797
"1564"	0.01784226	0.0132463	0.02285472
"1565"	0.01773326	0.01326541	0.02275824
"1566"	0.01758176	0.01315387	0.0226104
"1567"	0.01748121	0.01305387	0.02241471
"1568"	0.0173449	0.01302276	0.02225709
"1569"	0.01727655	0.01290789	0.02208827
"1570"	0.01718364	0.0128472	0.02196077
"1571"	0.01696464	0.01280784	0.02181544
"1572"	0.01677304	0.01265423	0.02167831
"1573"	0.01667266	0.01246847	0.02145999
"1574"	0.01664135	0.01234586	0.02135409
"1575"	0.01654241	0.01231398	0.02122632
"1576"	0.01642327	0.01227094	0.02106736
"1577"	0.01625759	0.01216112	0.0208444
"1578"	0.01614902	0.0121256	0.02069686
"1579"	0.01607478	0.01207145	0.02061912
"1580"	0.01587387	0.01186576	0.0203658
"1581"	0.01567333	0.01168649	0.02013149
"1582"	0.01557017	0.01159828	0.02008646
"1583"	0.01547315	0.01156937	0.01998866
"1584"	0.01540013	0.01144548	0.01973675
"1585"	0.01530407	0.01132168	0.0194927
"1586"	0.01508772	0.01125872	0.01933159
"1587"	0.01493056	0.01118971	0.01915982
"1588"	0.01482614	0.01115538	0.01907414
"1589"	0.01469822	0.01103165	0.01894311
"1590"	0.01466165	0.01091309	0.01873294
"1591"	0.01453718	0.01079415	0.0184755
"1592"	0.01443654	0.01078694	0.01840525
"1593"	0.01425131	0.01070045	0.0182376
"1594"	0.01410318	0.01055838	0.01811465
"1595"	0.0140181	0.01042055	0.01795658
"1596"	0.01399497	0.01030447	0.01780919
"1597"	0.01388232	0.01023962	0.01769373
"1598"	0.0137118	0.01016342	0.01749425
"1599"	0.01366985	0.01012951	0.01741889
"1600"	0.01359986	0.01006503	0.01730662
"1601"	0.0134855	0.00995947	0.01710434
"1602"	0.01336437	0.009930305	0.01692532
"1603"	0.01326978	0.009854612	0.01678431
"1604"	0.01316645	0.009766841	0.0166489
"1605"	0.01301002	0.009679769	0.01648463
"1606"	0.01295486	0.009628154	0.0164005
"1607"	0.01289767	0.009603351	0.01629969
"1608"	0.01279042	0.009506961	0.01605531
"1609"	0.01268759	0.009453532	0.01597744
"1610"	0.01257288	0.009332617	0.01586219
"1611"	0.01247094	0.009221208	0.01565569
"1612"	0.01243262	0.009113901	0.01553984
"1613"	0.0123476	0.009068339	0.01548283
"1614"	0.01225303	0.009020928	0.01542499
"1615"	0.01219687	0.008886799	0.01536766
"1616"	0.01204377	0.008833107	0.01526705
"1617"	0.01195701	0.008832457	0.01507961
"1618"	0.01188088	0.008750047	0.01489823
"1619"	0.01169377	0.008624163	0.01470295
"1620"	0.01154721	0.008541319	0.01455841
"1621"	0.01151116	0.008591066	0.01452417
"1622"	0.01141236	0.008509661	0.01441084
"1623"	0.01130626	0.0084225	0.01419852
"1624"	0.0112251	0.00840588	0.01405625
"1625"	0.01114424	0.008303396	0.01391359
"1626"	0.01102176	0.008187775	0.01384119
"1627"	0.01097004	0.008127613	0.01380822
"1628"	0.01091069	0.008020791	0.01368689
"1629"	0.01079365	0.00793737	0.01351635
"1630"	0.01072544	0.007870324	0.01340685
"1631"	0.0107083	0.007870394	0.01324378
"1632"	0.01065698	0.007888958	0.01310889
"1633"	0.01045681	0.007793601	0.01297973
"1634"	0.01035001	0.007610289	0.01292204
"1635"	0.01023868	0.007515661	0.01278129
"1636"	0.01008094	0.007449875	0.01260384
"1637"	0.009966329	0.007347709	0.01244772
"1638"	0.01002003	0.007341039	0.01241348
"1639"	0.009993922	0.007292959	0.01231728
"1640"	0.009851056	0.007178458	0.01212269
"1641"	0.009638706	0.00710376	0.01197321
"1642"	0.009614537	0.007184185	0.01190601
"1643"	0.0095483	0.007095287	0.01171903
"1644"	0.009439407	0.007049289	0.01164356
"1645"	0.009346842	0.007050459	0.01152397
"1646"	0.009205777	0.006981108	0.01144702
"1647"	0.009062466	0.006875415	0.01138336
"1648"	0.009004929	0.006833924	0.01124719
"1649"	0.008953438	0.006835458	0.01119818
"1650"	0.008892513	0.006764245	0.01111229
"1651"	0.008857837	0.00667207	0.01108601
"1652"	0.008792099	0.006621808	0.01108726
"1653"	0.00873745	0.006507198	0.01101229
"1654"	0.008787296	0.006449891	0.01095558
"1655"	0.008772124	0.006459424	0.01086087
"1656"	0.00866603	0.006550436	0.01089284
"1657"	0.008594551	0.006688225	0.01099075
"1658"	0.008601484	0.00655605	0.01086395
"1659"	0.008538019	0.006527424	0.01078865
"1660"	0.008450595	0.006553775	0.01075211
"1661"	0.008364977	0.006452767	0.01071894
"1662"	0.008436159	0.00642798	0.01059818
"1663"	0.008249024	0.006354265	0.0104037
"1664"	0.008048784	0.006262217	0.01015258
"1665"	0.008012445	0.006041886	0.009996866
"1666"	0.00788946	0.005876409	0.009809903
"1667"	0.007765238	0.005763718	0.009557034
"1668"	0.007814377	0.005805493	0.009590649
"1669"	0.007864879	0.005861046	0.009691048
"1670"	0.007834307	0.00600519	0.009788656
"1671"	0.007691879	0.006045655	0.009882151
"1672"	0.007670415	0.005984694	0.009797886
"1673"	0.007774274	0.005903341	0.009800723
"1674"	0.00769524	0.005965462	0.009822122
"1675"	0.007632349	0.005934721	0.009687917
"1676"	0.007692512	0.005814733	0.009586259
"1677"	0.007574224	0.005723861	0.00937975
"1678"	0.007417104	0.005726316	0.009199596
"1679"	0.007360664	0.005711359	0.009070331
"1680"	0.007153579	0.005579631	0.008976217
"1681"	0.00702235	0.005355392	0.00882333
"1682"	0.007172001	0.005375909	0.008671682
"1683"	0.007098322	0.005347757	0.008479385
"1684"	0.006919378	0.005244155	0.008354991
"1685"	0.006909174	0.005249997	0.008297388
"1686"	0.006955714	0.005238362	0.008281803
"1687"	0.006913982	0.005132285	0.008193804
"1688"	0.006894774	0.005027261	0.008234673
"1689"	0.006913752	0.005036592	0.008238532
"1690"	0.00686715	0.005087823	0.008168128
"1691"	0.006768829	0.005103676	0.00808231
"1692"	0.006797727	0.005096921	0.008082885
"1693"	0.006780313	0.005043733	0.008100082
"1694"	0.006686152	0.005077101	0.008001128
"1695"	0.006691271	0.004982943	0.007967936
"1696"	0.006804292	0.004953351	0.008033748
"1697"	0.00683068	0.004985142	0.008030586
"1698"	0.006744136	0.005003684	0.007973214
"1699"	0.006713909	0.004998897	0.007865369
"1700"	0.006723696	0.005044619	0.007990135
"1701"	0.006787441	0.005091505	0.008030638
"1702"	0.006770701	0.005093842	0.00811661
"1703"	0.006718868	0.005088333	0.00816645
"1704"	0.006711965	0.005101543	0.00820043
"1705"	0.006796562	0.005103013	0.008318445
"1706"	0.006829894	0.005201697	0.008448592
"1707"	0.006813555	0.00524248	0.008500047
"1708"	0.006874629	0.00536566	0.008527316
"1709"	0.006801483	0.005482799	0.008595799
"1710"	0.006858856	0.005541869	0.008670988
"1711"	0.006994029	0.005556588	0.008707707
"1712"	0.00706669	0.005623398	0.008883673
"1713"	0.00700903	0.005553102	0.008836911
"1714"	0.006964189	0.005508898	0.008802623
"1715"	0.007052262	0.005515595	0.008859718
"1716"	0.007009901	0.005563945	0.008838015
"1717"	0.006941802	0.005409294	0.008657825
"1718"	0.00693664	0.005280452	0.008435235
"1719"	0.006928361	0.005286673	0.008414364
"1720"	0.00687716	0.005343075	0.00839014
"1721"	0.006862354	0.005329411	0.008380494
"1722"	0.006943223	0.005469792	0.008595779
"1723"	0.00708149	0.005718216	0.008860555
"1724"	0.007131041	0.005853152	0.008983926
"1725"	0.007060239	0.005852367	0.009121365
"1726"	0.007098414	0.005886302	0.009318911
"1727"	0.007202122	0.005823611	0.009410469
"1728"	0.007293109	0.005815984	0.009416415
"1729"	0.007200708	0.00582234	0.009255184
"1730"	0.007147762	0.005733623	0.009121581
"1731"	0.007112126	0.005661851	0.009069043
"1732"	0.007098329	0.005673476	0.008934328
"1733"	0.007016456	0.005485215	0.008645602
"1734"	0.006968801	0.005294959	0.008454094
"1735"	0.006934433	0.005284492	0.008431699
"1736"	0.006857317	0.005206889	0.008365877
"1737"	0.006908419	0.005186506	0.008315849
"1738"	0.006936548	0.005197596	0.008253019
"1739"	0.006848743	0.005128519	0.008188829
"1740"	0.006876861	0.00509315	0.008166396
"1741"	0.006865637	0.00506581	0.008161063
"1742"	0.006778503	0.005004009	0.008144571
"1743"	0.006737256	0.005063528	0.008072844
"1744"	0.006901865	0.005212782	0.008161812
"1745"	0.006986198	0.005200241	0.008242007
"1746"	0.006950865	0.005136597	0.00821353
"1747"	0.006950548	0.005182597	0.008257139
"1748"	0.006899694	0.005193959	0.008277778
"1749"	0.006912365	0.005170672	0.008214667
"1750"	0.007020929	0.00527736	0.008299139
"1751"	0.006974576	0.005272831	0.008286694
"1752"	0.006879988	0.005343187	0.008295802
"1753"	0.006848622	0.005288681	0.008336835
"1754"	0.006860817	0.005276144	0.008294801
"1755"	0.006874182	0.00528821	0.008234886
"1756"	0.006966	0.005297763	0.008235369
"1757"	0.007023967	0.005311394	0.008319429
"1758"	0.00705519	0.005276951	0.0083042
"1759"	0.007039287	0.005337259	0.008319028
"1760"	0.007025833	0.005378497	0.008363544
"1761"	0.00700625	0.00525633	0.008307531
"1762"	0.007039576	0.005250141	0.008322005
"1763"	0.007027735	0.005249586	0.008317129
"1764"	0.006993503	0.00531204	0.00830062
"1765"	0.006952111	0.005261399	0.008266676
"1766"	0.00694275	0.005184062	0.008260842
"1767"	0.006957483	0.005153622	0.008253601
"1768"	0.007036158	0.005266304	0.008318801
"1769"	0.007063392	0.005334977	0.008398779
"1770"	0.006980629	0.00533826	0.008487854
"1771"	0.006905522	0.005288095	0.008418824
"1772"	0.006992707	0.005269596	0.008399709
"1773"	0.007081794	0.005291167	0.008400776
"1774"	0.007100404	0.005299792	0.008310158
"1775"	0.007102201	0.005257253	0.008335372
"1776"	0.007096314	0.005300696	0.008352618
"1777"	0.007055805	0.005373	0.008383296
"1778"	0.007023205	0.005331939	0.008386975
"1779"	0.007073833	0.005341259	0.008341141
"1780"	0.007065323	0.005388677	0.008355424
"1781"	0.00700275	0.005336376	0.008318922
"1782"	0.007069985	0.005299826	0.008277189
"1783"	0.007064109	0.00527843	0.008319521
"1784"	0.006971966	0.005308913	0.008418875
"1785"	0.007018619	0.005325728	0.008444553
"1786"	0.007115149	0.005353234	0.008433319
"1787"	0.007133517	0.005413339	0.008447605
"1788"	0.007155362	0.005415135	0.008517451
"1789"	0.007080276	0.005387602	0.008492175
"1790"	0.007080675	0.005317701	0.00847519
"1791"	0.007099185	0.005280515	0.008404728
"1792"	0.007117135	0.005395294	0.00846822
"1793"	0.007146484	0.005429939	0.008506957
"1794"	0.007137586	0.005326194	0.008437031
"1795"	0.0071174	0.005373845	0.008484973
"1796"	0.00709428	0.005441274	0.008538927
"1797"	0.007041825	0.005386049	0.008465341
"1798"	0.007090667	0.005429431	0.008446466
"1799"	0.007144186	0.005402282	0.008487127
"1800"	0.007102546	0.005322833	0.008466995
"1801"	0.007079764	0.005338734	0.008557015
"1802"	0.00714101	0.005397548	0.008621821
"1803"	0.007124671	0.005435884	0.008609446
"1804"	0.007102764	0.005414268	0.008539445
"1805"	0.00710293	0.005352895	0.008453744
"1806"	0.007096404	0.00534568	0.008462394
"1807"	0.007095222	0.005399405	0.008579825
"1808"	0.007104952	0.005507454	0.008573858
"1809"	0.007115503	0.005559699	0.008517524
"1810"	0.007181291	0.005550059	0.008502553
"1811"	0.007247275	0.005512329	0.008582732
"1812"	0.007216854	0.005472207	0.008613843
"1813"	0.007120578	0.005406541	0.008547831
"1814"	0.00710157	0.005415807	0.00855474
"1815"	0.007136513	0.0054156	0.008544771
"1816"	0.007201832	0.005460304	0.008612615
"1817"	0.007185799	0.00539435	0.008590985
"1818"	0.007155953	0.005413096	0.008589427
"1819"	0.007114645	0.005439594	0.008535787
"1820"	0.007175711	0.005462185	0.008587433
"1821"	0.007192313	0.005450123	0.008626034
"1822"	0.007197035	0.005452292	0.008638994
"1823"	0.007131664	0.005494059	0.008619973
"1824"	0.007216715	0.005480304	0.008597409
"1825"	0.00729931	0.005466244	0.008615293
"1826"	0.007308317	0.005465824	0.008621189
"1827"	0.007313671	0.005457966	0.008599575
"1828"	0.007346422	0.005509538	0.008595785
"1829"	0.007291406	0.00551313	0.008556459
"1830"	0.007316357	0.00551946	0.008647898
"1831"	0.007292546	0.005548429	0.008706831
"1832"	0.007223445	0.005530624	0.008695479
"1833"	0.007225865	0.005515443	0.008688005
"1834"	0.00723853	0.005475151	0.008598683
"1835"	0.007212094	0.005503513	0.008516987
"1836"	0.007312577	0.005541906	0.008573309
"1837"	0.00734408	0.005526399	0.008643882
"1838"	0.007286737	0.005514544	0.008745437
"1839"	0.007252118	0.005475259	0.008728826
"1840"	0.007221474	0.005477889	0.008713117
"1841"	0.007211479	0.005482533	0.008683142
"1842"	0.00723739	0.005486047	0.008681042
"1843"	0.007327779	0.005500025	0.008697996
"1844"	0.007301481	0.005506305	0.008676686
"1845"	0.007270948	0.005508816	0.008697693
"1846"	0.007197069	0.005545412	0.008692328
"1847"	0.007189957	0.005533155	0.008680186
"1848"	0.007254172	0.005524846	0.008670036
"1849"	0.007234561	0.005455377	0.008558881
"1850"	0.007270552	0.005474558	0.008638713
"1851"	0.00731363	0.005559289	0.008739238
"1852"	0.007284458	0.005558128	0.008658795
"1853"	0.007232112	0.005439511	0.008620226
"1854"	0.007198964	0.005439796	0.00863617
"1855"	0.007248688	0.005535307	0.008645967
"1856"	0.007296068	0.005498627	0.00871143
"1857"	0.007306472	0.005483434	0.00870167
"1858"	0.007240284	0.005500544	0.008647319
"1859"	0.007264547	0.005517084	0.008699015
"1860"	0.007282013	0.005525815	0.008695696
"1861"	0.007288057	0.005488374	0.008654055
"1862"	0.007271874	0.005459721	0.008657672
"1863"	0.007275066	0.005389037	0.008697664
